종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
277880,티에스아이,KOSDAQ,기술성장기업부,12310,70,0.57,12270,12580,12070,197581,2415324450,2.48054E+11,20150593
131290,티에스이,KOSDAQ GLOBAL,우량기업부,45800,-800,-1.72,47200,47300,45600,74863,3463490700,5.06613E+11,11061429
19180,티에이치엔,KOSPI,,3250,0,0,3210,3285,3210,45106,146286870,58500000000,18000000
425420,티에프이,KOSDAQ,벤처기업부,25300,-1850,-6.81,26950,27150,25050,388467,10010889000,2.87939E+11,11381000
356860,티엘비,KOSDAQ,우량기업부,22400,-50,-0.22,22700,22850,21700,244998,5433186850,2.20251E+11,9832630
62860,티엘아이,KOSDAQ,관리종목(소속부없음),5800,0,0,0,0,0,0,0,57261776000,9872720
413300,티엘엔지니어링,KONEX,일반기업부,3875,5,0.13,3875,3875,3875,1,3875,4810870625,1241515
363280,티와이홀딩스,KOSPI,,6870,-170,-2.41,7030,7030,6790,96853,665949830,3.46449E+11,50429268
36328K,티와이홀딩스우,KOSPI,,7600,0,0,7660,7710,7600,2690,20461700,9446906400,1243014
321550,티움바이오,KOSDAQ,기술성장기업부,7610,-80,-1.04,7700,7850,7550,24961,191175040,1.86312E+11,24482505
91810,티웨이항공,KOSPI,,2570,-35,-1.34,2590,2620,2525,1167500,2998990760,5.15983E+11,200771551
4870,티웨이홀딩스,KOSPI,,541,3,0.56,545,552,521,149882,80188361,60362581917,111575937
425040,티이엠씨,KOSDAQ,기술성장기업부,43550,700,1.63,43300,44600,42400,86149,3745764950,4.62767E+11,10626114
104480,티케이케미칼,KOSDAQ,우량기업부,2140,-85,-3.82,2230,2250,2115,1399026,3023311920,1.94516E+11,90895434
81150,티플랙스,KOSDAQ,우량기업부,3840,-45,-1.16,3865,4185,3795,3099039,12468127130,93190663680,24268402
130740,티피씨글로벌,KOSDAQ,중견기업부,2600,10,0.39,2575,2615,2545,35233,90657305,29319365400,11276679
217880,틸론,KONEX,일반기업부,5050,355,7.56,4800,5050,4760,24450,121832880,27086407250,5363645
84730,팅크웨어,KOSDAQ,우량기업부,15510,-360,-2.27,15840,16430,14750,319158,4991737030,1.72307E+11,11109424
46210,파나진,KOSDAQ,벤처기업부,4505,-245,-5.16,4745,4750,4505,224429,1025644325,1.44776E+11,32136660
58530,파나케이아,KOSDAQ,관리종목(소속부없음),1620,0,0,0,0,0,0,0,32527053360,20078428
440110,파두,KOSDAQ,기술성장기업부,28950,1350,4.89,28650,30700,27750,8002272,2.34451E+11,1.39113E+12,48052977
34230,파라다이스,KOSDAQ,중견기업부,14350,-170,-1.17,14580,14650,14330,399965,5787829070,1.3155E+12,91672789
33540,파라텍,KOSDAQ,중견기업부,725,-15,-2.03,740,744,722,155578,113665784,53052149775,73175379
388870,파로스아이바이오,KOSDAQ,기술성장기업부,15580,-3620,-18.85,18700,18890,15210,2676455,44821977420,2.01277E+11,12918962
43200,파루,KOSDAQ,벤처기업부,774,-9,-1.15,773,792,766,69166,53502344,32356539810,41804315
214450,파마리서치,KOSDAQ GLOBAL,우량기업부,142300,3600,2.6,140500,148000,140000,200214,28696054200,1.4652E+12,10296563
217950,파마리서치바이오,KONEX,일반기업부,23700,700,3.04,23900,23900,22150,300,7129700,96326066700,4064391
208340,파멥신,KOSDAQ,기술성장기업부,2195,-365,-14.26,2475,2475,2190,797370,1820800135,56364935270,25678786
5690,파미셀,KOSPI,,6720,-220,-3.17,6950,7020,6670,200369,1358730280,4.03314E+11,60016964
177830,파버나인,KOSDAQ,우량기업부,4170,15,0.36,4155,4450,4060,1326113,5746228940,59584100010,14288753
37070,파세코,KOSDAQ,우량기업부,10480,-300,-2.78,10790,10890,10450,79397,843152790,2.096E+11,20000000
150900,파수,KOSDAQ,벤처기업부,7350,160,2.23,7200,7350,7080,42244,302501620,85663676700,11654922
37030,파워넷,KOSDAQ,중견기업부,3170,-75,-2.31,3220,3290,3170,112537,361821615,61884904840,19522052
47310,파워로직스,KOSDAQ,중견기업부,8050,-1590,-16.49,10500,12500,7140,50687221,5.34048E+11,2.77089E+11,34420982
266870,파워풀엑스,KONEX,일반기업부,856,-54,-5.93,1000,1000,856,211,200757,5485830080,6408680
368770,파이버프로,KOSDAQ,벤처기업부,4425,35,0.8,4420,4580,4320,724129,3256261975,1.4538E+11,32854225
170790,파이오링크,KOSDAQ,우량기업부,15140,-80,-0.53,15080,15450,14900,27043,408284550,1.03805E+11,6856330
49120,파인디앤씨,KOSDAQ,중견기업부,1294,-11,-0.84,1328,1348,1290,37260,48568171,45251409038,34970177
38950,파인디지털,KOSDAQ,중견기업부,4785,-65,-1.34,4825,4850,4720,10002,47676840,48858510525,10210765
441270,파인엠텍,KOSDAQ,중견기업부,8220,-10,-0.12,8230,8420,8080,140666,1152824240,2.9938E+11,36420907
106240,파인테크닉스,KOSDAQ,우량기업부,2100,-45,-2.1,2120,2140,2065,116856,246046585,33438419700,15923057
131760,파인텍,KOSDAQ,중견기업부,1094,-4,-0.36,1088,1112,1076,113859,123800281,46677669556,42666974
65690,파커스,KOSDAQ,중견기업부,1599,-56,-3.38,1655,1682,1596,26416,42805836,22464880269,14049331
140860,파크시스템스,KOSDAQ,우량기업부,192200,5900,3.17,188100,194100,185400,33424,6366256500,1.33835E+12,6963299
91700,파트론,KOSDAQ GLOBAL,우량기업부,7870,10,0.13,7950,7960,7800,240585,1890822080,4.63686E+11,58918214
202960,판도라티비,KONEX,일반기업부,890,48,5.7,890,890,890,1,890,10604867980,11915582
32800,판타지오,KOSDAQ,중견기업부,329,-16,-4.64,345,348,329,878964,294963236,38751361726,117785294
318010,팜스빌,KOSDAQ,중견기업부,8970,-150,-1.64,9050,9170,8970,4339,39259670,71126161860,7929338
36580,팜스코,KOSPI,,3840,5,0.13,3830,3875,3780,37779,143978680,1.41035E+11,36727943
27710,팜스토리,KOSDAQ,우량기업부,1917,-61,-3.08,1997,2000,1905,1157782,2248470476,2.13586E+11,111416600
4720,팜젠사이언스,KOSPI,,5810,-310,-5.07,6120,6160,5800,224967,1336486190,92069838280,15846788
225590,패션플랫폼,KOSDAQ,벤처기업부,1383,-41,-2.88,1410,1421,1370,154000,215584269,36838574079,26636713
54300,팬스타엔터프라이즈,KOSDAQ,벤처기업부,698,-7,-0.99,703,714,696,170512,120269414,46372357316,66436042
68050,팬엔터테인먼트,KOSDAQ,중견기업부,4360,-135,-3,4585,4585,4210,253086,1109117570,1.20746E+11,27694076
28670,팬오션,KOSPI,,4785,-25,-0.52,4835,4930,4775,1173234,5664101735,2.55792E+12,534569512
222110,팬젠,KOSDAQ,기술성장기업부,4670,70,1.52,4555,4800,4520,37612,175727940,49864532100,10677630
271830,팸텍,KOSDAQ,벤처기업부,3970,-80,-1.98,4050,4150,3960,120853,483733615,1.1403E+11,28722846
10820,퍼스텍,KOSPI,,3565,-150,-4.04,3715,3730,3545,496372,1794931975,1.73872E+11,48771938
16800,퍼시스,KOSPI,,30100,-200,-0.66,30350,30450,29750,866,25987050,3.4615E+11,11500000
263750,펄어비스,KOSDAQ GLOBAL,우량기업부,54100,-600,-1.1,55300,55400,53600,213560,11563700500,3.47581E+12,64247855
251970,펌텍코리아,KOSDAQ,우량기업부,28300,-100,-0.35,28200,29100,27000,171351,4817847600,3.5092E+11,12400000
1020,페이퍼코리아,KOSPI,,861,0,0,861,878,856,86947,74871862,40955023410,47566810
327610,펨토바이오메드,KONEX,일반기업부,8400,550,7.01,7850,8400,7850,4187,34982170,70570684800,8401272
168360,펨트론,KOSDAQ,벤처기업부,14670,-330,-2.2,15350,15350,14400,94390,1386571460,1.5615E+11,10644142
87010,펩트론,KOSDAQ,기술성장기업부,26450,-900,-3.29,26800,26800,24850,1004932,26004642000,5.4558E+11,20626853
90080,평화산업,KOSPI,,1389,-33,-2.32,1407,1420,1389,269224,377018230,76259237751,54902259
10770,평화홀딩스,KOSPI,,3280,-75,-2.24,3325,3340,3255,22242,73325775,47971528480,14625466
119500,포메탈,KOSDAQ,중견기업부,3285,-80,-2.38,3335,3390,3275,44325,147016200,38918157120,11847232
389140,포바이포,KOSDAQ,벤처기업부,10400,-430,-3.97,10760,10940,10300,88291,926034700,1.14392E+11,10999235
22100,포스코DX,KOSDAQ GLOBAL,우량기업부,32650,2800,9.38,29750,32900,29600,8728878,2.75174E+11,4.96393E+12,152034729
58430,포스코스틸리온,KOSPI,,64200,5100,8.63,59100,64200,59100,288221,17854324100,3.852E+11,6000000
9520,포스코엠텍,KOSDAQ,우량기업부,30300,1000,3.41,29200,30500,28800,2116790,63128969000,1.26177E+12,41642703
47050,포스코인터내셔널,KOSPI,,87000,10600,13.87,77100,87000,77100,9950905,8.2409E+11,1.53053E+13,175922788
3670,포스코퓨처엠,KOSPI,,447000,8000,1.82,439000,449000,430500,747325,3.29932E+11,3.46261E+13,77463220
189690,포시에스,KOSDAQ,벤처기업부,2355,-65,-2.69,2405,2420,2330,144133,339617295,64343236995,27321969
318020,포인트모바일,KOSDAQ,투자주의환기종목(소속부없음),18100,0,0,0,0,0,0,0,2.29187E+11,12662272
256630,포인트엔지니어링,KOSDAQ,벤처기업부,1950,-7,-0.36,1958,2015,1933,85418,169036044,1.13094E+11,57997072
331380,포커스에이치엔에스,KOSDAQ,벤처기업부,2510,-20,-0.79,2770,2770,2495,3377389,9007502980,47811940820,19048582
234100,폴라리스세원,KOSDAQ,우량기업부,1878,-35,-1.83,1913,1925,1878,148715,282979079,1.02058E+11,54344248
41020,폴라리스오피스,KOSDAQ,벤처기업부,6020,30,0.5,6170,6430,5750,11525041,70504416750,2.99347E+11,49725498
114630,폴라리스우노,KOSDAQ,우량기업부,711,-9,-1.25,719,727,706,224241,160376132,45304864542,63719922
290720,푸드나무,KOSDAQ,중견기업부,8110,-210,-2.52,8320,8350,8010,31804,258299360,1.08699E+11,13403058
5670,푸드웰,KOSDAQ,우량기업부,4915,-55,-1.11,4970,4990,4910,12631,62257695,49150000000,10000000
94940,푸른기술,KOSDAQ,벤처기업부,7440,-160,-2.11,7560,7700,7440,47914,361928330,62208711840,8361386
7330,푸른저축은행,KOSDAQ,우량기업부,8670,110,1.29,8560,8670,8520,10490,90106150,1.30768E+11,15082800
17810,풀무원,KOSPI,,10520,40,0.38,10320,10590,10270,78444,823571010,4.01028E+11,38120542
93380,풍강,KOSDAQ,중견기업부,4015,-55,-1.35,4040,4040,3985,21183,84704945,39665441695,9879313
23900,풍국주정,KOSDAQ,우량기업부,13200,-200,-1.49,13490,13490,13190,23396,309293800,1.6632E+11,12600000
103140,풍산,KOSPI,,35850,-600,-1.65,36450,36900,35800,130149,4703819700,1.00467E+12,28024278
5810,풍산홀딩스,KOSPI,,35450,650,1.87,34800,35850,34800,18460,652193150,3.54448E+11,9998528
371950,풍원정밀,KOSDAQ,기술성장기업부,8880,-10,-0.11,8850,9250,8820,13132,116500550,1.8684E+11,21040488
370090,퓨런티어,KOSDAQ,기술성장기업부,28800,-400,-1.37,29250,29600,28200,147546,4233406800,2.35637E+11,8181830
341170,퓨쳐메디신,KONEX,일반기업부,7590,280,3.83,7590,7600,7320,2984,22160980,74117336700,9765130
220100,퓨쳐켐,KOSDAQ,기술성장기업부,12400,410,3.42,11850,12800,11500,769043,9550862900,2.74067E+11,22102155
35200,프럼파스트,KOSDAQ,벤처기업부,3310,-40,-1.19,3320,3370,3300,42627,141258070,32208252900,9730590
334970,프레스티지바이오로직스,KOSDAQ,기술성장기업부,5010,-70,-1.38,5110,5240,4920,492935,2512343950,3.06151E+11,61107969
950210,프레스티지바이오파마,KOSPI,,12280,480,4.07,12110,12670,11980,321724,3961082880,7.37981E+11,60096155
321260,프로이천,KOSDAQ,벤처기업부,4085,480,13.31,3630,4445,3535,23314499,96830098855,1.15165E+11,28192084
303360,프로테옴텍,KOSDAQ,기술성장기업부,3450,0,0,3440,3570,3360,142506,495253150,44417766750,12874715
53610,프로텍,KOSDAQ,우량기업부,45350,-550,-1.2,46300,47050,44550,198914,9058237500,4.9885E+11,11000000
377220,프롬바이오,KOSDAQ,기술성장기업부,6770,-230,-3.29,7040,7040,6710,28799,196936150,95829350000,14155000
335810,프리시젼바이오,KOSDAQ,기술성장기업부,6640,50,0.76,6580,6660,6420,18720,121915530,77120452640,11614526
53160,프리엠스,KOSDAQ,중견기업부,10790,80,0.75,10610,10870,10570,29384,314540320,64740000000,6000000
405000,플라즈맵,KOSDAQ,기술성장기업부,5780,-100,-1.7,5990,5990,5730,125544,729272270,1.11404E+11,19274044
41590,플래스크,KOSDAQ,중견기업부,1099,-19,-1.7,1117,1117,1046,443789,478972174,1.44013E+11,131040183
367000,플래티어,KOSDAQ,벤처기업부,10290,30,0.29,10300,10650,10160,40698,422888620,85897905030,8347707
75130,플랜티넷,KOSDAQ,벤처기업부,2310,-60,-2.53,2345,2380,2310,56056,130794015,38397559200,16622320
222670,플럼라인생명과학,KONEX,일반기업부,7100,-110,-1.53,7390,7390,7060,685,4852420,20797249000,2929190
9810,플레이그램,KOSPI,,639,-7,-1.08,633,679,629,622024,396679165,80993369493,126750187
237820,플레이디,KOSDAQ,중견기업부,5470,-370,-6.34,5820,5830,5460,135174,754490140,70164455800,12827140
23770,플레이위드,KOSDAQ,중견기업부,5180,40,0.78,5050,5530,5050,45839,240913010,45412127600,8766820
300080,플리토,KOSDAQ,기술성장기업부,35800,-1700,-4.53,38100,38250,35500,115311,4225995750,1.87304E+11,5231946
150440,피노텍,KONEX,일반기업부,994,0,0,0,0,0,0,0,9508019528,9565412
32580,피델릭스,KOSDAQ,중견기업부,1395,-69,-4.71,1461,1476,1395,646785,924696542,46219229280,33132064
51380,피씨디렉트,KOSDAQ,중견기업부,7010,-180,-2.5,7080,7190,6950,63550,446099150,53766952360,7670036
241820,피씨엘,KOSDAQ,벤처기업부,7500,-380,-4.82,7740,7790,7200,71197,532826490,89821770000,11976236
237750,피앤씨테크,KOSDAQ,벤처기업부,5950,-110,-1.82,6000,6130,5950,36012,215537390,38654770000,6496600
319660,피에스케이,KOSDAQ GLOBAL,우량기업부,20950,0,0,21200,21650,20750,254058,5375130550,6.06853E+11,28966714
31980,피에스케이홀딩스,KOSDAQ,우량기업부,25550,200,0.79,26100,27100,24900,595485,15535342000,5.50919E+11,21562395
2230,피에스텍,KOSDAQ,중견기업부,4380,330,8.15,4000,4380,3995,45830,195084230,84843547740,19370673
57880,피에이치씨,KOSDAQ,관리종목(소속부없음),1740,0,0,0,0,0,0,0,2.06725E+11,118807375
43370,피에이치에이,KOSDAQ,우량기업부,9230,-180,-1.91,9410,9530,9140,80153,745728550,1.9383E+11,21000000
242350,피엔아이컴퍼니,KONEX,일반기업부,1091,0,0,0,0,0,0,0,5211183320,4776520
239890,피엔에이치테크,KOSDAQ,기술성장기업부,19730,-150,-0.75,19900,20400,19420,51576,1014930790,1.81647E+11,9206632
347740,피엔케이피부임상연구센타,KOSDAQ,중견기업부,3035,-110,-3.5,3145,3165,3035,159759,493355465,91082098160,30010576
137400,피엔티,KOSDAQ GLOBAL,우량기업부,71600,2100,3.02,70300,71700,69400,293466,20803373700,1.62827E+12,22741198
147760,피엠티,KOSDAQ,벤처기업부,5120,-100,-1.92,5260,5270,5040,45077,229512760,55397713920,10819866
128660,피제이메탈,KOSDAQ,중견기업부,4305,-40,-0.92,4285,4580,4280,648873,2872740545,1.06779E+11,24803369
6140,피제이전자,KOSDAQ,우량기업부,5720,-140,-2.39,5860,5890,5720,30909,178538570,85800000000,15000000
376180,피코그램,KOSDAQ,벤처기업부,6550,-230,-3.39,6810,7050,6540,317438,2156865490,1.2063E+11,18416858
304840,피플바이오,KOSDAQ,기술성장기업부,9010,-540,-5.65,9450,9500,9010,82958,762117680,1.12651E+11,12502887
62970,피피아이,KOSDAQ,중견기업부,2545,-160,-5.91,2675,2930,2545,541652,1477020590,23689330825,9308185
87600,픽셀플러스,KOSDAQ,벤처기업부,6350,30,0.47,6250,6770,6230,11269,71200160,51857643300,8166558
291810,핀텔,KOSDAQ,기술성장기업부,6200,-260,-4.02,6420,6560,6150,81931,519888260,70332254400,11343912
378340,필에너지,KOSDAQ,중견기업부,53800,-3200,-5.61,57400,57600,53000,137063,7489895700,5.70519E+11,10604441
161580,필옵틱스,KOSDAQ,중견기업부,9620,-180,-1.84,9740,9850,9540,486992,4697495300,2.23969E+11,23281643
347770,핌스,KOSDAQ,벤처기업부,18070,-1150,-5.98,19200,19390,17830,97496,1789754960,1.41281E+11,7818514
163730,핑거,KOSDAQ,우량기업부,9910,-190,-1.88,10000,10140,9870,26397,263301330,92571995610,9341271
417180,핑거스토리,KOSDAQ,중견기업부,3920,-170,-4.16,4090,4120,3890,64299,256792825,52302121760,13342378
446750,하나26호스팩,KOSDAQ,SPAC(소속부없음),2115,10,0.48,2115,2115,2090,6615,13853885,12753450000,6030000
448370,하나27호스팩,KOSDAQ,SPAC(소속부없음),2150,0,0,0,0,0,0,0,12083000000,5620000
454640,하나29호스팩,KOSDAQ,SPAC(소속부없음),2125,20,0.95,2095,2125,2095,962,2024350,11477125000,5401000
400560,하나금융20호스팩,KOSDAQ,SPAC(소속부없음),2705,-65,-2.35,2755,2790,2695,100699,276250815,8250250000,3050000
406760,하나금융21호스팩,KOSDAQ,SPAC(소속부없음),2140,10,0.47,2115,2140,2115,691,1469355,15857400000,7410000
418170,하나금융22호스팩,KOSDAQ,SPAC(소속부없음),2150,0,0,2110,2150,2110,15567,33054365,12921500000,6010000
427950,하나금융23호스팩,KOSDAQ,SPAC(소속부없음),2360,0,0,0,0,0,0,0,11398800000,4830000
430230,하나금융24호스팩,KOSDAQ,SPAC(소속부없음),2120,0,0,2120,2135,2110,5875,12446405,16968480000,8004000
435620,하나금융25호스팩,KOSDAQ,SPAC(소속부없음),9760,0,0,0,0,0,0,0,41987520000,4302000
86790,하나금융지주,KOSPI,,38450,-100,-0.26,38850,38950,38300,1320417,50953461800,1.13775E+13,295903476
299030,하나기술,KOSDAQ,벤처기업부,110100,5600,5.36,105400,110400,102300,142667,15127636300,8.69596E+11,7898241
67310,하나마이크론,KOSDAQ GLOBAL,우량기업부,18980,-320,-1.66,19410,19560,18870,950978,18152579170,9.09557E+11,47921854
372290,하나머스트7호스팩,KOSDAQ,SPAC(소속부없음),2405,0,0,0,0,0,0,0,10351120000,4304000
166090,하나머티리얼즈,KOSDAQ GLOBAL,우량기업부,45000,-1100,-2.39,47150,47250,44800,137672,6290250050,8.8887E+11,19752674
293480,하나제약,KOSPI,,13860,-280,-1.98,14140,14300,13800,16091,225282890,2.46333E+11,17772946
39130,하나투어,KOSPI,,48300,-650,-1.33,49400,49500,48250,46445,2254296550,7.74693E+11,16039185
136480,하림,KOSDAQ,우량기업부,2835,-5,-0.18,2805,2835,2785,685900,2036472795,3.01105E+11,106209702
3380,하림지주,KOSDAQ GLOBAL,우량기업부,7350,-80,-1.08,7440,7460,7260,546381,4002583920,8.23241E+11,112005621
101670,하이드로리튬,KOSDAQ,벤처기업부,25450,-1400,-5.21,26400,26400,25150,662122,17182772750,5.68384E+11,22333351
365590,하이딥,KOSDAQ,기술성장기업부,1580,-63,-3.83,1644,1656,1580,703984,1128458412,2.20834E+11,139768430
149980,하이로닉,KOSDAQ,벤처기업부,9690,490,5.33,9320,10430,9310,2270564,22686378140,1.48623E+11,15337783
13030,하이록코리아,KOSDAQ,우량기업부,29850,1900,6.8,28350,30850,28150,596951,17783982200,3.83753E+11,12856050
352820,하이브,KOSPI,,272000,-2500,-0.91,277500,290500,259000,1046175,2.86301E+11,1.13294E+13,41652097
126700,하이비젼시스템,KOSDAQ,우량기업부,20800,-350,-1.65,21100,21200,20700,115486,2410995150,3.10796E+11,14942112
106080,하이소닉,KOSDAQ,중견기업부,8940,190,2.17,8000,8990,8000,84626,713736420,1.3212E+11,14778536
71090,하이스틸,KOSPI,,3600,-145,-3.87,3745,3815,3595,196605,720172400,72689295600,20191471
377400,하이제6호스팩,KOSDAQ,SPAC(소속부없음),2270,0,0,0,0,0,0,0,12275025000,5407500
400840,하이제7호스팩,KOSDAQ,SPAC(소속부없음),2085,0,0,2080,2090,2065,6141,12787135,10675200000,5120000
450050,하이제8호스팩,KOSDAQ,SPAC(소속부없음),2105,5,0.24,2100,2105,2095,12786,26862050,10554470000,5014000
221840,하이즈항공,KOSDAQ,중견기업부,2955,10,0.34,2915,3000,2800,22960,66242770,55260157755,18700561
106190,하이텍팜,KOSDAQ,중견기업부,12930,-50,-0.39,12970,12970,12750,3932,50518950,91657951260,7088782
19490,하이트론,KOSPI,,2470,0,0,0,0,0,0,0,68199723280,27611224
80,하이트진로,KOSPI,,20300,-250,-1.22,20700,20700,20250,131641,2685672850,1.42371E+12,70133611
87,하이트진로2우B,KOSPI,,15600,-40,-0.26,15640,15640,15310,333,5181450,17630152800,1130138
