Company,items,industry,description
용평리조트,"리조트 운영, 콘도 분양",일반 및 생활 숙박시설 운영업,"기업개요
동사는 2000년 2월에 법인설립 되었으며, 2016년 5월 27일 유가증권시장에 상장함.
동사의 주요 사업은 콘도 숙박시설을 중심으로 운영되고 있는 리조트 운영사업과 콘도 및 골프 회원권 분양을 중심으로 하는 분양사업으로 구성되어 있음.
동사는 버치힐콘도, 포레스트콘도, 베르데힐콘도 등 프리미엄 콘도와 타워콘도, 빌라콘도, 그린피아콘도 등 대중형 콘도를 함께 개발하여 다양한 타깃을 대상으로 리조트 운영업을 지속함.
출처 : 에프앤가이드"
지엠비코리아,"VS, TIB, CVJoint 등",자동차 신품 부품 제조업,"기업개요
동사는 1979년에 자동차부품 및 기계공구류의 제조/가공 및 판매를 목적으로 설립됨.
1982년 체결된 일본GMB와의 합작투자계약에 의거 외국인투자촉진법에 의한 외국인투자기업으로 기획재정부에 등록하고, 상호를 한국GMB공업주식회사에서 지엠비코리아 주식회사로 변경함.
기술/제품개발, 경쟁력 강화를 통한 매출 7,000억 비전을 제시함(WIND 7000). 미국과 중국이 자동차 산업성장을 견인할 전망으로 동사의 성장이 기대됨.
출처 : 에프앤가이드"
평화산업,"자동차부품(방진고무,방류고무(COVER류,CUP류),호스류),장비시설용 부품 제조,판매",자동차 신품 부품 제조업,"기업개요
동사는 자동차 및 일반산업용 방진부품, 호스부품 및 특수차량 부품 제조업을 주사업으로 영위함.
주요 완성차업체(현대자동차, 기아, 한국GM, KG모빌리티)를 통해 내수판매를 하고 있음. 또한 글로비스, 현대모비스 등의 OEM판매와 1차 부품업체에 직접 판매를 하고 있음.
독자적인 기술연구소를 설립하여 운영하고 있으며, 우수 연구인력이 신기술, 재료배합기술 등에 매진하고 있음.
출처 : 에프앤가이드"
플레이그램,유연성 산업용 포장재(FIBC) 제조 판매,기타 전문 도매업,"기업개요
동사는 영상콘텐츠사업 및 엠알오사업 등을 주요 사업으로 하고 있음.
엠알오사업은 기업의 사업장 운영을 위한 부자재, 유지보수자재, 포장물류자재, 연구재료 등을 공급하는 사업으로, 국내외 모든 제조업, 유통업, 금융업, 공공 및 연구기관 등을 고객의 대상으로 함.
영상콘텐츠사업은 영화, 드라마, 방송프로그램 및 공연에 이르기까지 영상 콘텐츠를 기획 및 제작하고 더불어 콘텐츠 투자, 배급, 유통 및 관련 부가사업을 영위.
출처 : 에프앤가이드"
한국콜마,"화장품, 의약품",기타 화학제품 제조업,"기업개요
동사는 2012년 10월 한국콜마로부터 분할되어 설립되었으며 화장품 ODM사업과, 제약 CMO사업, HB&B사업을 영위함.
화장품업계 최초로 국내에 ODM 방식을 정착시키고 시장을 선도하는 기업으로서 과감하고 지속적인 투자와 기술 개발로 업계 선두 지위를 유지하고 있음.
사업부문별로는 한국콜마 및 해외 자회사(중국, 미국, 캐나다)는 화장품 ODM사업을, 자회사 HK이노엔은 전문의약품과 HB&B사업을 영위함.
출처 : 에프앤가이드"
현대퓨처넷,"디지털 사이니지, 기업 메시징 등",전기 통신업,"기업개요
디지털 사이니지ㆍ기업 메시징ㆍ실감콘텐츠 사업을 주요 사업으로 영위하고 있으며, 화장품소재ㆍ건강기능식품ㆍ바이오의료소재ㆍ천연물 원료의약품 사업을 영위하는 ㈜현대바이오랜드를 자회사로 두고 있음.
디지털 사이니지 인스톨과 솔루션 사업의 주요 매출처는 현대백화점, 현대블루핸즈, 한화갤러리아, 평화방송, 수협 등.
2021년 8월을 시작으로 콘텐츠 제작사인 ㈜디스트릭트코리아와 협업을 통해 여수와 강릉에 실감콘텐츠 전시관을 개관.
출처 : 에프앤가이드"
화승코퍼레이션,"산업용 고무제품(호스시트,벨트,펜더 등) 제조, 판매",자동차 신품 부품 제조업,"기업개요
1978년 설립되었으며 동사의 연결대상 종속회사는 27개사로 자동차부품, 소재, 산업용고무, 종합무역 등으로 나뉨.
자동차부품부문은 자동차용 고무제품을 생산/판매하고 있으며, 주 제품은 Sealing Products 등임. 지배기업은 품질경영 강화를 통해 현대기아차로부터 품질5스타를 획득.
소재부문은 CMB업계 최고의 설비수준과 다양한 배합기술력을 바탕으로 선도기업의 지위를 유지하고 있음.
출처 : 에프앤가이드"
내츄럴엔도텍,"백수오 여성호르몬제, 백수오등복합추출물(원료)",자연과학 및 공학 연구개발업,"기업개요
동사는 2001년 5월 24일에 물리, 화학 및 생물학 연구개발업을 주요사업 목적으로 설립되었으며, 2013년 10월 31일 기업공개를 실시함.
동사는 유전자 백터 설계기술 등 유효물질을 탐색하는 첨단 기술에 기반을 두고, 천연물 신약, 건강기능식품 신소재, 화장품 연구개발 및 제조, 판매를 주력사업으로 하고 있음.
제품의 강력한 효과의 우위성과 특허를 통한 높은 진입장벽을 경쟁력으로, 판매 다각화와 글로벌 시장을 공략 중임.
출처 : 에프앤가이드"
다산솔루에타,전자파 차폐소재,전자부품 제조업,"기업개요
동사는 2003년 설립되어 전자파 차단 소재, 자동차 부품 등의 제조, 판매업을 영위하고 있음.
동사와 연결종속회사는 전자파 차단 소재 부문과 마스크 등에 사용되는 MB필터의 제조 및 판매 사업을 운영하는 필터 부문, 자동차 부품 부문을 영위하고 있음.
또한 동사는 2020년 말 대면적 열 전도체 기술인 GCL을 개발 완료하고, 이 기술의 응용을 통해 자동차 부품 소재인 GLPCB를 출시하며 자동차 헤드램프 시장에 진출하였음.
출처 : 에프앤가이드"
디딤이앤에프,"직영음식점, 축산물가공, 프랜차이즈",음식점업,"기업개요
동사는 '백제원', '도쿄하나', '한라담', '풀사이드228' 등의 직영 매장을 운영하고 있으며 '신마포갈매기', '고래식당', '연안식당', '고래감자탕' 등의 프랜차이즈 가맹사업과 유통사업을 영위하고 있음.
2020년 상반기 동사는 HMR 사업에 진출. 2020년 하반기부터 본격적인 사업을 진행하고 있음.
레스토랑간편식(RRM) 사업에 진출해 다양한 유통 채널을 확보, 다양한 브랜드 제품을 공급하기 위해 노력하고 있음.
출처 : 에프앤가이드"
메가스터디교육,"오프라인 학원, 온라인 강의",일반 교습 학원,"기업개요
동사는 2015년 4월 1일을 기준일로 분할 전 메가스터디에서 중고등 온오프라인 사업부분이 인적분할되어 교육용역사업을 목적으로 설립되었음.
사업부문별로 보면 초중등사업부문, 고등사업부문, 대학사업부문, 취업사업부문, 임대 관련 기타사업부문 등으로 구성되어 있음.
사업부문별로 온라인강의, 학원강의 등의 용역을 제공하고 도서 등의 재화를 국내 고객 대상으로 판매하고 있음.
출처 : 에프앤가이드"
모베이스전자,"스마트키,스위치",자동차 신품 부품 제조업,"기업개요
동사는 자동차용 전자부품 및 전장부품을 제조 및 판매를 주사업으로 영위함.
스마트키 시스템, Car Lock Set 등의 스위치류와 BCM, 무선충전기, 집중형조작계, Immobilizer 등의 전자Unit 등을 생산, 공급하는 동종업계의 선두주자임.
ISO14001, ISO/TS16949 인증을 획득하여 품질 및 환경경영 측면에서 세계적으로 인정받고 있으며, CMMI Level 3 국제품질 인증을 획득함.
출처 : 에프앤가이드"
바른손,지제품,생활용품 도매업,"기업개요
동사는 영화, 뷰티, 외식 사업 등을 영위함. 영화 부문은 영화제작 및 투자, 뷰티 부문은 화장품 유통업 등 관련사업, 외식 및 기타 부문은 음식료품 제조판매업, 홈인테리어 도소매업, 시설경비업 등으로 구성됨.
2019년 개봉한 영화 '기생충'에 투자하며 이름을 알렸음.
주요 사업은 화장품 유통업으로 북미, 남미, 유럽, 동남아시아 등 전 세계에 한국 화장품을 직접 판매하는 사업을 영위하고 있음.
출처 : 에프앤가이드"
부방,"자회사관리, 부동산임대",부동산 임대 및 공급업,"기업개요
동사는 지주회사로써 자회사관리, 부동산 임대 및 신규사업투자 등의 사업을 영위하고 있음.
사업부문별 대상회사로는 프리미엄 주방가전 브랜드인 ""쿠첸""의 생활가전 제조 및 판매를 담당하는 '쿠첸', 대형할인마트 운영 및 유통을 영위하는 '부방유통'이 있음.
소프트웨어 자문, 개발 및 공급, 시설관리를 영위하는 '비즈앤테크컨설팅', '에스씨케이' 또한 대상회사로 보유함.
출처 : 에프앤가이드"
새로닉스,"광학시트, FFC",전자부품 제조업,"기업개요
동사는 디바이스를 비롯하여 FFC, 광학시트, 주방용TV 생산과 DID 및 홈네트워크기반의 시스템 제품을 생산 판매하고 있음.
동사는 종속회사를 통해 국내와 북미에 전자부품 사출물 및 태양전지용 부품 판매사업도 병행 중임.
전자부문 LCD TV 입력장치인 디바이스와 전선인 FFC, 주방용TV 등을 주력사업으로 하고 있으며 광학시트 임가공 사업을 겸하여 영위 중임.
출처 : 에프앤가이드"
성창오토텍,"차량용 에어컨필터, 차량용인버터 등",자동차 신품 부품 제조업,"기업개요
동사는 OEM 납품을 주로 하는 자동차 부품 제조회사로, 주요 제품은 차량용 에어컨 필터, 클러스터 이오나이저, 인버터 등과 같은 자동차공조부품 및 전지전장부품임.
연결대상 종속기업인 SCA Inc., 염성고산기차배건유한공사, 중경고산기차공조유한공사 모두 자동차 부품을 공급하는 단일 사업부문을 영위함.
한온시스템, 현대모비스, 한국델파이 등 자동차 종합부품업체를 통하여 현대차, 기아 등 국내외 완성차 업체로 납품되고 있음.
출처 : 에프앤가이드"
알톤스포츠,전기 및 일반자전거 등,그외 기타 운송장비 제조업,"기업개요
동사는 1994년 설립되어 2010년 코스닥시장에 상장하며 자전거 및 자전거 부품 제조 및 판매 사업을 영위하고 있음.
동사의 주요시장은 전기자전거 및 이를 중심으로 한 공유자전거 시장으로 전환되고 있음.
동사에서 생산된 전기자전거 및 생활/레저용 자전거들은 대부분 국내의 대리점유통, 온라인 판매(오픈마켓), OEM시장, 특판(대기업 납품, 기념품 시장) 및 고가제품의 개별 대리점 등에 최종 공급되고 있음.
출처 : 에프앤가이드"
오토앤,자동차 지급품 및 애프터마켓 제품,자동차 부품 및 내장품 판매업,"기업개요
현대자동차 그룹 사내 벤처로 시작되었으며, 자동차에 필요한 모든 상품과 서비스의 거래를 중개하는 자동차 특화 커머스플랫폼 운영 기업임.
동사의 플랫폼은 B2C/B2B 채널로 구성되어 있으며, B2C 채널에는 현대/기아 멤버스 몰이, B2B 채널에는 현대/기아 정비MRO몰 등이 있음.
최근 오토앤 자체 커머스 브랜드 '공임비교' 앱을 런칭함. 추후 DIY 정비소 셰어링과 리사이클링 부품 솔루션 등 서비스를 추가할 계획임.
출처 : 에프앤가이드"
우리산업홀딩스,HVAC ACTUATOR (자동차 공조장치 부품 등),자동차 신품 부품 제조업,"기업개요
동사는 자동차 공조장치 관련 부품을 생산하는 완성차업계의 2차 공급업체임.
국내 주요 거래처는 한라비스테온공조, 현대모비스, 만도 등이며, 국외 수출 거래선은 DENSO, VALEO, BEHR, DELPHI 등임.
수요자는 대부분 완성차 업체의 1차 공급업체로서의 확고한 시장 지위를 가지고 있음. 완성차 업체들의 부품구매 추세가 급격히 다국적화되어감에 따라 현지법인 설립 등으로 글로벌 영업활동 확대 중.
출처 : 에프앤가이드"
이노진,"탈모케어제품(볼빅), 피부케어제품(Dr.메디션)",기타 화학제품 제조업,"기업개요
동사는 2005년 9월 7일 화장품과 의료기기 등을 제조 및 도소매하기 위한 목적으로 설립됨.
제품 개발 초기부터 제품의 안전성과 유효성을 확보하기 위하여 R&D와 임상실험을 진행하고 있음.
탈모제품군에서는 탈모, 두피, 헤어 케어용 코스메슈티컬 제품의 제조 및 유통, 판매와 두피관리기기 판매, 수출을 담당하며 피부미용제품군은 문제성 피부 개선을 위한 헤어, 두피케어 제품의 제조 및 판매를 담당함.
출처 : 에프앤가이드"
지엔코,"캐쥬얼의류(Thursday Island, TI FOR MEN)",봉제의복 제조업,"기업개요
동사는 의류 및 잡화의 제조/판매를 사업목적으로 1997년 5월 31일 설립되었으며, 2002년 5월 24일 코스닥시장에 상장됨.
캐주얼 의류 전문 업체로서 컴포터블 감성캐주얼 브랜드 써스데이 아일랜드, 남성 어반 캐릭터 캐주얼 브랜드 티아이 포맨, 유니섹스 스타일리쉬 캐주얼 엘록 등을 판매 중임.
여신전문금융업법에 따라 설립된 신기술사업금융회사인 큐캐피탈파트너스를 주요 종속회사로 두고 있음.
출처 : 에프앤가이드"
